"UniqueID","Probability1"
12000,0.633984770864077
12001,0.659721862972037
12002,0.785829143746298
12003,0.784701531665577
12004,0.716066570580943
12005,0.716081846762396
12006,0.580302455764947
12007,0.635726541162946
12008,0.278204908611403
12009,0.543307870026217
12010,0.784714225361249
12011,0.784701531665577
12012,0.487085818888263
12013,0.3840404153989
12014,0.376956105420369
12015,0.659721862972037
12016,0.468322480296243
12017,0.784688837426819
12018,0.784701531665577
12019,0.659721862972037
12020,0.684549675629781
12021,0.684549675629781
12022,0.731092001158848
12023,0.759605605172215
12024,0.524612587168824
12025,0.773044035264457
12026,0.784688837426819
12027,0.784688837426819
12028,0.29354123740918
12029,0.543307870026217
12030,0.784701531665577
12031,0.784688837426819
12032,0.342367496288097
12033,0.487067047270493
12034,0.29666716684595
12035,0.290450128749887
12036,0.293868554418493
12037,0.651238280173431
12038,0.449685483085663
12039,0.543307870026217
12040,0.344044254535697
12041,0.543307870026217
12042,0.598465796423766
12043,0.078997860396209
12044,0.646101316044126
12045,0.111013188789101
12046,0.563730710865634
12047,0.0687282972857968
12048,0.676397891273778
12049,0.759591884578612
12050,0.359479288981019
12051,0.752664711885863
12052,0.496456304701935
12053,0.470193793887589
12054,0.507726130544029
12055,0.745619038114398
12056,0.651238280173431
12057,0.394740980788579
12058,0.359496589676746
12059,0.561881935110833
12060,0.552613257087884
12061,0.785942932409138
12062,0.784688837426819
12063,0.458980311920601
12064,0.359461988650618
12065,0.589405507015574
12066,0.487085818888263
12067,0.634071943073306
12068,0.784688837426819
12069,0.0518154102174818
12070,0.29354123740918
12071,0.647577425748295
12072,0.634002206008174
12073,0.669768231786241
12074,0.29354123740918
12075,0.40375139850346
12076,0.773057217493598
12077,0.502185402381483
12078,0.468341189110721
12079,0.451526965315658
12080,0.543326513208334
12081,0.543307870026217
12082,0.635726541162946
12083,0.716066570580943
12084,0.785942932409138
12085,0.394740980788579
12086,0.647577425748295
12087,0.784701531665577
12088,0.421962648179549
12089,0.635726541162946
12090,0.651238280173431
12091,0.784701531665577
12092,0.49647508793037
12093,0.543307870026217
12094,0.642657754432755
12095,0.552631833191503
12096,0.774359580112615
12097,0.634002206008174
12098,0.543307870026217
12099,0.505848062169538
12100,0.442241155754164
12101,0.468341189110721
12102,0.784688837426819
12103,0.187842979150017
12104,0.185527122451433
12105,0.784701531665577
12106,0.29354123740918
12107,0.784701531665577
12108,0.235282739184208
12109,0.342367496288097
12110,0.179928314165335
12111,0.449666889201251
12112,0.0906401687273006
12113,0.449666889201251
12114,0.676381444857607
12115,0.449666889201251
12116,0.634002206008174
12117,0.40375139850346
12118,0.745604786582795
12119,0.485190078539424
12120,0.342367496288097
12121,0.676381444857607
12122,0.0970332886214402
12123,0.779567600320656
12124,0.716066570580943
12125,0.634002206008174
12126,0.635726541162946
12127,0.449666889201251
12128,0.51523569425378
12129,0.752664711885863
12130,0.716066570580943
12131,0.163893627093245
12132,0.449666889201251
12133,0.552631833191503
12134,0.633984770864077
12135,0.317444314592322
12136,0.612821052507053
12137,0.678023923813861
12138,0.561881935110833
12139,0.784701531665577
12140,0.580375652595261
12141,0.380474188323285
12142,0.477686908243654
12143,0.428389776774059
12144,0.256161995981188
12145,0.635726541162946
12146,0.784701531665577
12147,0.716066570580943
12148,0.589423690467123
12149,0.784701531665577
12150,0.137942816159946
12151,0.640930406743599
12152,0.784701531665577
12153,0.263371126618734
12154,0.209313784556702
12155,0.449666889201251
12156,0.731092001158848
12157,0.62169628259801
12158,0.468341189110721
12159,0.175525331706033
12160,0.752664711885863
12161,0.634002206008174
12162,0.451526965315658
12163,0.48894438082003
12164,0.716066570580943
12165,0.333942978307116
12166,0.784701531665577
12167,0.242095513535613
12168,0.635726541162946
12169,0.596658900267263
12170,0.449666889201251
12171,0.48894438082003
12172,0.784701531665577
12173,0.784701531665577
12174,0.449685483085663
12175,0.451526965315658
12176,0.185538476381861
12177,0.773044035264457
12178,0.144317122955349
12179,0.509603980882566
12180,0.543307870026217
12181,0.700545464753853
12182,0.449666889201251
12183,0.545171579084739
12184,0.716066570580943
12185,0.412827206504094
12186,0.359479288981019
12187,0.242095513535613
12188,0.543307870026217
12189,0.545171579084739
12190,0.716066570580943
12191,0.279716216505884
12192,0.278204908611403
12193,0.421999301804488
12194,0.541461602733687
12195,0.449685483085663
12196,0.652942891579787
12197,0.278219996827024
12198,0.651238280173431
12199,0.451526965315658
12200,0.676381444857607
12201,0.784701531665577
12202,0.278204908611403
12203,0.295101795897133
12204,0.359461988650618
12205,0.784701531665577
12206,0.449666889201251
12207,0.487085818888263
12208,0.561881935110833
12209,0.22332109818003
12210,0.618155595312501
12211,0.449685483085663
12212,0.153845899269724
12213,0.784701531665577
12214,0.543307870026217
12215,0.785942932409138
12216,0.520863540942883
12217,0.54340108472247
12218,0.502091483264774
12219,0.466470756938101
12220,0.543307870026217
12221,0.651323603147968
12222,0.278204908611403
12223,0.209313784556702
12224,0.078997860396209
12225,0.543326513208334
12226,0.487067047270493
12227,0.716066570580943
12228,0.242109300275017
12229,0.703688390718951
12230,0.453444260187386
12231,0.659721862972037
12232,0.784701531665577
12233,0.668120914329497
12234,0.784701531665577
12235,0.63746476256903
12236,0.598501907246267
12237,0.784701531665577
12238,0.209313784556702
12239,0.209313784556702
12240,0.784701531665577
12241,0.505866843758607
12242,0.256147679475277
12243,0.633984770864077
12244,0.716081846762396
12245,0.784701531665577
12246,0.317444314592322
12247,0.350858351980634
12248,0.651255345544179
12249,0.179917227707344
12250,0.216872701684616
12251,0.451526965315658
12252,0.209313784556702
12253,0.359513890737763
12254,0.723642399321849
12255,0.0423435957820074
12256,0.178822306757545
12257,0.361193824017111
12258,0.0820516980715262
12259,0.533972157377624
12260,0.784701531665577
12261,0.449685483085663
12262,0.0518154102174818
12263,0.784701531665577
12264,0.635726541162946
12265,0.784688837426819
12266,0.185527122451433
12267,0.111013188789101
12268,0.488963155818901
12269,0.526504828379744
12270,0.361193824017111
12271,0.784688837426819
12272,0.278204908611403
12273,0.496456304701935
12274,0.49647508793037
12275,0.449685483085663
12276,0.359479288981019
12277,0.153855680615584
12278,0.449685483085663
12279,0.496456304701935
12280,0.309376699862966
12281,0.111020604188043
12282,0.0423435957820074
12283,0.394740980788579
12284,0.0324418874574124
12285,0.51523569425378
12286,0.0403137009834344
12287,0.451526965315658
12288,0.228643607323117
12289,0.278204908611403
12290,0.496456304701935
12291,0.359461988650618
12292,0.212766599295714
12293,0.422054283852919
12294,0.278204908611403
12295,0.524612587168824
12296,0.0556337029983102
12297,0.543307870026217
12298,0.359479288981019
12299,0.543307870026217
12300,0.0737011672750559
12301,0.633984770864077
12302,0.126741181604296
12303,0.309376699862966
12304,0.247666759434963
12305,0.651238280173431
12306,0.111013188789101
12307,0.635726541162946
12308,0.785942932409138
12309,0.515254460958077
12310,0.784701531665577
12311,0.078997860396209
12312,0.249069418227859
12313,0.0417925286220534
12314,0.344078168687119
12315,0.507726130544029
12316,0.359479288981019
12317,0.0278402604002745
12318,0.427562029085204
12319,0.367824926044511
12320,0.114052074391116
12321,0.135328126671666
12322,0.784701531665577
12323,0.164915497623348
12324,0.58028415600518
12325,0.611054627695161
12326,0.179917227707344
12327,0.418301690735581
12328,0.078997860396209
12329,0.278219996827024
12330,0.0560258071791345
12331,0.40375139850346
12332,0.784701531665577
12333,0.309376699862966
12334,0.119443786237139
12335,0.185527122451433
12336,0.139739527108996
12337,0.640930406743599
12338,0.169096367813268
12339,0.350858351980634
12340,0.784701531665577
12341,0.496456304701935
12342,0.421962648179549
12343,0.301391931472897
12344,0.130949245753706
12345,0.153904594977164
12346,0.278204908611403
12347,0.632239490108411
12348,0.785942932409138
12349,0.236623749430115
12350,0.309360646185244
12351,0.0270382665588702
12352,0.209313784556702
12353,0.784701531665577
12354,0.784701531665577
12355,0.242095513535613
12356,0.332290511535358
12357,0.449666889201251
12358,0.49647508793037
12359,0.524631325784905
12360,0.630490737685602
12361,0.209313784556702
12362,0.51523569425378
12363,0.00898918642151777
12364,0.0403137009834344
12365,0.309360646185244
12366,0.589405507015574
12367,0.51523569425378
12368,0.467480676612764
12369,0.13529296223005
12370,0.249069418227859
12371,0.153894811087171
12372,0.111756877102406
12373,0.649529790293871
12374,0.784701531665577
12375,0.505848062169538
12376,0.396753341073669
12377,0.541461602733687
12378,0.0270362899938579
12379,0.547555274298019
12380,0.487085818888263
12381,0.607459309134465
12382,0.323991793051051
12383,0.449666889201251
12384,0.468416025258179
12385,0.153845899269724
12386,0.209326220061371
12387,0.0270362899938579
12388,0.48894438082003
12389,0.256147679475277
12390,0.0216984579694065
12391,0.543326513208334
12392,0.785942932409138
12393,0.309360646185244
12394,0.0388878862707536
12395,0.00926091432645578
12396,0.235282739184208
12397,0.317444314592322
12398,0.242109300275017
12399,0.535841416565089
12400,0.278280354717962
12401,0.302976327246469
12402,0.449685483085663
12403,0.738413380238673
12404,0.078997860396209
12405,0.359461988650618
12406,0.784701531665577
12407,0.524631325784905
12408,0.684549675629781
12409,0.51523569425378
12410,0.359479288981019
12411,0.394758932623749
12412,0.0129431909133687
12413,0.635726541162946
12414,0.0139339262730765
12415,0.249055365393048
12416,0.545171579084739
12417,0.129841660269888
12418,0.0217000530004825
12419,0.309376699862966
12420,0.449666889201251
12421,0.0201609989137311
12422,0.103811868424458
12423,0.00961275689250614
12424,0.0301666685662395
12425,0.00422918294881262
12426,0.242109300275017
12427,0.0556337029983102
12428,0.301391931472897
12429,0.164915497623348
12430,0.284356578889019
12431,0.153894811087171
12432,0.784701531665577
12433,0.278204908611403
12434,0.58028415600518
12435,0.0556297555552104
12436,0.131248809715407
12437,0.651238280173431
12438,0.0937847109176201
12439,0.0252225329835232
12440,0.490840804138373
12441,0.442241155754164
12442,0.148068382859905
12443,0.301391931472897
12444,0.396537562539167
12445,0.158810328584612
12446,0.111013188789101
12447,0.716066570580943
12448,0.775682786269599
12449,0.0996986934952917
12450,0.0970267055089991
12451,0.114775315589072
12452,0.199251459627626
12453,0.0129431909133687
12454,0.249055365393048
12455,0.0290867340988595
12456,0.784701531665577
12457,0.153855680615584
12458,0.0290867340988595
12459,0.533990854781091
12460,0.145620993880912
12461,0.784701531665577
12462,0.21559930345496
12463,0.361193824017111
12464,0.154826554375195
12465,0.361193824017111
12466,0.732581314287163
12467,0.784701531665577
12468,0.00892249816154847
12469,0.0789923938356714
12470,0.431151806376875
12471,0.773057217493598
12472,0.111013188789101
12473,0.0937847109176201
12474,0.468322480296243
12475,0.726338906860749
12476,0.111013188789101
12477,0.600558445936059
12478,0.634925765282988
12479,0.778727198443343
12480,0.766398716333951
12481,0.775682786269599
12482,0.565670019856091
12483,0.668187552785809
12484,0.111013188789101
12485,0.605073869388692
12486,0.545171579084739
12487,0.633984770864077
12488,0.229904940598471
12489,0.222670157367805
12490,0.309360646185244
12491,0.598465796423766
12492,0.385801535771126
12493,0.708366760069734
12494,0.153845899269724
12495,0.0875908702062069
12496,0.279716216505884
12497,0.154826554375195
12498,0.784701531665577
12499,0.359461988650618
12500,0.0388878862707536
12501,0.0150060070133094
12502,0.376938458970654
12503,0.00491158460161697
12504,0.278204908611403
12505,0.524612587168824
12506,0.0388878862707536
12507,0.762665516224248
12508,0.0388878862707536
12509,0.0150060070133094
12510,0.468341189110721
12511,0.263371126618734
12512,0.642657754432755
12513,0.440481205870578
12514,0.153855680615584
12515,0.633984770864077
12516,0.533972157377624
12517,0.359461988650618
12518,0.359461988650618
12519,0.317444314592322
12520,0.385801535771126
12521,0.263400281700871
12522,0.0789923938356714
12523,0.317444314592322
12524,0.359461988650618
12525,0.278204908611403
12526,0.278204908611403
12527,0.0556297555552104
12528,0.350858351980634
12529,0.279716216505884
12530,0.0129383921871002
12531,0.487067047270493
12532,0.40375139850346
12533,0.135284172324059
12534,0.378704712471521
12535,0.481868901033174
12536,0.310968286184119
12537,0.278219996827024
12538,0.309360646185244
12539,0.209313784556702
12540,0.412827206504094
12541,0.0449104355876778
12542,0.598465796423766
12543,0.468322480296243
12544,0.0736960379112367
12545,0.359461988650618
12546,0.278204908611403
12547,0.153845899269724
12548,0.00768713645519879
12549,0.543326513208334
12550,0.625224043556184
12551,0.633984770864077
12552,0.600270020944259
12553,0.686169933142208
12554,0.668104253663063
12555,0.716066570580943
12556,0.717591730327852
12557,0.543307870026217
12558,0.684549675629781
12559,0.785322884065187
12560,0.668187552785809
12561,0.598483851968622
12562,0.634002206008174
12563,0.738413380238673
12564,0.759591884578612
12565,0.634071943073306
12566,0.773044035264457
12567,0.784688837426819
12568,0.784701531665577
12569,0.784701531665577
12570,0.759591884578612
12571,0.700561226800495
12572,0.745604786582795
12573,0.773702484045283
12574,0.561900431465421
12575,0.651238280173431
12576,0.396537562539167
12577,0.784701531665577
12578,0.695795508469461
12579,0.738413380238673
12580,0.692605435074032
12581,0.784701531665577
12582,0.745619038114398
12583,0.745604786582795
12584,0.676381444857607
12585,0.634071943073306
12586,0.784701531665577
12587,0.652942891579787
12588,0.759591884578612
12589,0.543326513208334
12590,0.676381444857607
12591,0.716066570580943
12592,0.634002206008174
12593,0.209313784556702
12594,0.716081846762396
12595,0.773057217493598
12596,0.784688837426819
12597,0.785942932409138
12598,0.6217846355278
12599,0.759591884578612
12600,0.412827206504094
12601,0.659721862972037
12602,0.716081846762396
12603,0.634002206008174
12604,0.589405507015574
12605,0.784701531665577
12606,0.785942932409138
12607,0.668120914329497
12608,0.784701531665577
12609,0.616380507457631
12610,0.608390576309005
12611,0.773044035264457
12612,0.773057217493598
12613,0.449666889201251
12614,0.634002206008174
12615,0.543307870026217
12616,0.684565900523358
12617,0.561900431465421
12618,0.598483851968622
12619,0.668104253663063
12620,0.716081846762396
12621,0.784701531665577
12622,0.552613257087884
12623,0.771736317800248
12624,0.616398273786481
12625,0.00199946336024828
12626,0.659721862972037
12627,0.659721862972037
12628,0.634002206008174
12629,0.359479288981019
12630,0.449666889201251
12631,0.616398273786481
12632,0.0537766003595412
12633,0.0556337029983102
12634,0.0187276301080149
12635,0.784701531665577
12636,0.396537562539167
12637,0.48894438082003
12638,0.412845419819626
12639,0.716081846762396
12640,0.54340108472247
12641,0.293572401275871
12642,0.681295688903635
12643,0.708366760069734
12644,0.651323603147968
12645,0.451526965315658
12646,0.633984770864077
12647,0.451526965315658
12648,0.634019640801185
12649,0.634019640801185
12650,0.505866843758607
12651,0.470418408886752
12652,0.118655778458722
12653,0.716066570580943
12654,0.626982974748522
12655,0.642657754432755
12656,0.449685483085663
12657,0.543326513208334
12658,0.775682786269599
12659,0.563730710865634
